Feature.ID	p.Value	rab.all	rab.win.0	rab.win.1	diff.btw	diff.win	effect	overlap
PWY-7222	1.0902162423563978e-5	3.7296565706004206	4.154549637606994	3.58287778933738	-0.5368664062429582	0.6051443782087067	-0.8452698805127467	0.17060000193998895
PWY-7228	1.4788071571642614e-5	3.7036392056718896	4.108786284620006	3.5599602516419964	-0.5093395040874098	0.5721605293617733	-0.8317791771543152	0.1714000019281044
PWY-7229	2.864201110925679e-5	3.8278368867278334	4.222762267876689	3.684076745840011	-0.5284357860524258	0.5651410000404908	-0.8411648581127582	0.1774000018422171
PWY-7234	2.073969233372535e-5	3.32701336318588	3.7496036792888656	3.196682503886569	-0.5268426265037265	0.5908974664780979	-0.8285513841734328	0.17576484889492056
PWY-7237	0.021422345414916985	0.8250679389430351	1.1255352042647546	0.51469010616366	-0.6523163116273825	0.7697611406755973	-0.7562388615152983	0.1900000016785791
PWY-7242	6.383137846044435e-7	2.8337753278215567	3.3764161408877493	2.655355617049614	-0.5695838302883205	0.8049046185874085	-0.9137598745294311	0.13140000269127966
PWY-7254	2.2253760693826365e-5	2.013733525273353	2.5205628885702245	1.7835003792200075	-0.7651672259352083	0.6427021558253951	-1.124140867405313	0.08858228778815372
PWY-7328	9.170970252352194e-10	2.85623562166416	3.640949482864663	2.3840321075844093	-1.0996990934165414	0.9156351478411513	-1.2119208300449589	0.0717856482247095
PWY-7332	0.02686711376131433	-0.5395780300808886	-1.0330525656749314	-0.23314907919928807	0.6694134309509936	1.0048920093779294	0.5996339960562873	0.23860000119906039
PWY-7347	5.576375083148166e-4	-0.5638799729402235	-0.8936612929994343	-0.1911049007168968	0.6922618942899836	0.588225856816079	1.0988509087412348	0.13900000251366837
PWY-7371	7.802233123823272e-5	1.6230379927118914	0.973962978446588	1.8040861024999924	0.8519826047180379	0.9359347550398347	0.8254254600893893	0.18956208926573312
PWY-7373	0.029875502018148065	-7.6451776836898295	-6.882261439232475	-13.193678686065073	-5.947286290636397	5.6938639356117235	-0.8953780211343103	0.20715856977155467
PWY-7374	7.3226452178284906e-6	0.26515237896707067	-0.1359047746261277	0.4452035964062677	0.6149548042156567	0.5751278726129856	1.0481408134436272	0.08638272782099443
PWY-7376	1.0223086192306249e-7	1.614998705395223	2.6632810035481826	1.4470636083399722	-1.1387373579151099	0.8175893862075974	-1.0712615633119946	0.08058388793887726
PWY-7392	0.02167101202736442	2.3880022470676483	2.29991272841482	2.4543782495733772	0.17101541942367326	0.21551792255373936	0.7727204431777936	0.193600001635504
PWY-7400	7.916563845550492e-6	3.4983853722678284	3.920172239092607	3.3447591984547094	-0.5657268272833713	0.5677306701378408	-0.910330292024798	0.1529694083498252
PWY-7539	6.312934310788151e-7	3.443378570378394	4.065060706712753	3.286202198492771	-0.7276080151935993	0.7375649268269733	-0.9446431620592595	0.12460000286806094
PWY-7560	3.605010415163625e-5	3.4059399279001235	3.8100641366648316	3.272374094207854	-0.496752671061957	0.5739348090440388	-0.8193130928389627	0.18656268918297644
PWY-7663	0.0021137421176242554	4.183289737005433	4.484145989574216	4.064420306014008	-0.3835494852472183	0.5254043282494187	-0.6996570872842964	0.2307538504936684
PWY-7664	7.680086953786343e-7	3.616859619457911	4.366974489759658	3.47337401502544	-0.8378452444481526	0.7010336910877935	-1.091892330579983	0.07418516813186181
PWY-841	4.5055293797403474e-5	3.6719042336797765	4.050011545344927	3.5301512394200074	-0.48099410597234016	0.5425546934118675	-0.8167435548213556	0.18716256919943844
PWY-922	0.0015916007879089973	-2.5481561924869167	-3.114496030344135	-2.112226511354404	0.9700160877217376	0.9849829949376874	0.8948614187589305	0.1287742479072501
PWY0-1061	3.1013633893274366e-12	3.0917720769621937	3.881487075179297	2.518285029345801	-1.1610835910374355	0.919358684432785	-1.290115148699546	0.05638872920038566
PWY0-1241	5.0519498154726925e-6	2.8513817040009712	3.457700935160398	2.6454357916104225	-0.8080694694891317	0.7440491582752777	-0.9639677651786269	0.1527694483455066
PWY0-1261	0.005635195211803733	3.3622101214589044	3.506977719854929	3.2653983872982333	-0.2209272265528175	0.2481886538049296	-0.838996779324038	0.18620000172573584
PWY0-1296	9.795964022582952e-8	2.829481526988661	3.419931866768507	2.526538413251888	-0.8622896117278578	0.8394896465271682	-0.954817710571878	0.14537092819257577
PWY0-1297	3.352599487117325e-8	2.778787456700777	3.396234897881263	2.467451863430969	-0.8820940361667184	0.849869040913092	-0.9795300821981429	0.1360000025814722
PWY0-1319	8.512711908909578e-5	3.9070081331604958	4.273294577729395	3.760788595189832	-0.4455827615206487	0.5181814850712008	-0.7971376891009724	0.19520000161683596
PWY0-1338	3.913417112002357e-11	-2.239603282480945	-0.7714163407059909	-3.5421252397236014	-2.796363179398046	1.4369158139285636	-1.8460107189051271	0.021795659555312395
PWY0-1479	7.838544649916562e-9	3.003045957657328	3.5628173378634393	2.7195193745068247	-0.8259239412484622	0.7462370226974517	-1.0666631548965415	0.10157968769982517
PWY0-162	1.1860799181965245e-4	3.723159918717777	4.077032408529003	3.5780293954297484	-0.46043775084547356	0.5322042789158972	-0.7789124760868851	0.1992000015713871
PWY0-166	3.767257672032956e-6	3.3585973569769707	3.8712912766676726	3.2052369305773123	-0.6285911203801593	0.6217193006594033	-0.9114461700562667	0.14437112817299447
PWY0-42	4.476532573625048e-12	1.9819283373270151	2.960279223971562	1.1918083723945845	-1.5303718018399266	1.3256374406882232	-1.2621323124591437	0.06678664846143398
PWY0-845	6.075034341237567e-6	1.546671495676267	2.088756736692745	1.431303008977034	-0.6284283580298418	0.4680841675868006	-1.152137359719001	0.07278544818451999
PWY0-862	4.553991032283706e-7	3.5144070964295153	4.314243722433835	3.364894640351366	-0.926887941249396	0.7331246193611527	-1.117221911743694	0.05878824899376283
PWY1G-0	0.0014650329071240291	-0.5263275571208235	-1.0094796707263844	-0.28190579077263944	0.640053120219723	0.7085670894382323	0.8753748202199062	0.13560000259073282
PWY490-3	8.255271141954678e-11	-0.35961139242419904	-0.7889065638807509	0.20701975862444844	0.9759485174363371	0.5900911968264095	1.6205702048675272	0.04640000854293806
PWY4FS-7	9.136500754462686e-5	3.7620357672675255	4.117710415030286	3.6096400934634905	-0.4697105016566665	0.5180376990898936	-0.816398965616795	0.19716056948013075
PWY4FS-8	9.121696160266342e-5	3.7614850987121935	4.117479477481734	3.6100094443080177	-0.46454033572119924	0.5259976871295922	-0.8011544464641089	0.19876024952608
PWYG-321	7.679478328011585e-7	3.6832498395774245	4.458654820493923	3.539600714152161	-0.8751700785477969	0.7193307573011385	-1.0970565977427795	0.06818636838873503
PYRIDNUCSAL-PWY	5.149157179332031e-8	3.096598159671777	3.652108991720904	2.9004257485700506	-0.7226675477761395	0.6883352087421137	-1.0202660972634439	0.10877824771268423
PYRIDNUCSYN-PWY	6.0951492628776544e-5	3.416956893415907	3.807976032381817	3.2613200981645547	-0.5012998340635546	0.5685791858889795	-0.8018220271080121	0.1992000015713871
PYRIDOXSYN-PWY	1.0567223509152773e-11	2.8306445010981074	3.56805401690866	2.139144209344539	-1.2916087358853456	1.076194505309735	-1.2673545187330895	0.07620000501702943
RHAMCAT-PWY	3.4868766783785093e-6	0.6538363851900675	0.30577985409412456	0.8947447236444122	0.6066353853108284	0.6466472187730412	0.8798426131415232	0.12480000286259323
RIBOSYN2-PWY	6.37136770829427e-5	3.522144137881516	3.896949864310187	3.3773495990097855	-0.508097722643035	0.5378092361154136	-0.8303501132295302	0.1875624892104382
SALVADEHYPOX-PWY	4.906929092774349e-6	3.614162920257884	4.143247223500266	3.4856808872196408	-0.6240959960143573	0.6117724055558775	-0.8972195941687477	0.1665666886634276
SER-GLYSYN-PWY	9.022536562380985e-6	3.8406966477599234	4.41236807749401	3.6878665430012463	-0.6262832731366137	0.5870138151092381	-0.9206164453968051	0.1638000020454665
SO4ASSIM-PWY	5.6914944753709666e-6	3.3647671714038756	4.11628940791933	3.254643922652016	-0.7940987067363663	0.7152896283378651	-0.9077942295269785	0.14197160812713433
SUCSYN-PWY	0.016007071628163203	0.9187789545098397	0.7039335707893475	1.162919541766951	0.4627444654573516	0.48932775060476263	0.868172695156253	0.18636272917749924
SULFATE-CYS-PWY	1.0289102611946322e-5	3.533377968742986	4.18887210502889	3.414460329059358	-0.6902068947364501	0.6565917532284629	-0.8759644090354959	0.15420000220948807
TCA	7.862661153937704e-5	3.9197413772962038	4.29073447277046	3.797670559729715	-0.45586733535647017	0.5354367598513483	-0.7969919265662686	0.19636072945725816
TCA-GLYOX-BYPASS	2.2842499713550915e-8	3.282798181065169	3.9387837173616806	3.089600220162942	-0.7521692593450631	0.7524255526710424	-1.0141291490465156	0.09640000386114922
THRESYN-PWY	0.0010335368033031697	3.6523619868482196	3.9677339104053533	3.5411607366689606	-0.3957152760595024	0.49969272308348733	-0.7153822613547713	0.2319536105314773
TRNA-CHARGING-PWY	1.917816933759026e-5	3.531491014969699	3.9427378676693556	3.3686616889549534	-0.5624775817804841	0.572400042060472	-0.8878777446570656	0.16560000201674213
TRPSYN-PWY	1.0552086070756394e-4	3.6276285843054485	3.9986581317876353	3.4801079697324315	-0.4704669440074065	0.5519906297868777	-0.778885702632967	0.1911617693103175
TYRFUMCAT-PWY	5.322799695892703e-11	2.5558338774218914	3.5970718158326505	2.1352231565810094	-1.260312166304209	0.8827382545872755	-1.2617617200945328	0.05460000719052326
UBISYN-PWY	2.1366043801534016e-7	3.072847775804486	3.7421189198237275	2.901445283495832	-0.7170004541428625	0.7321786702093886	-1.0494877472142512	0.08518296784151119
UDPNAGSYN-PWY	7.44749007712067e-6	3.527383441171366	3.9661169122775806	3.40304607661063	-0.5431670595176938	0.5923327581425206	-0.8678778017586355	0.17480000187874842
VALSYN-PWY	3.3894084959307064e-5	4.465607291872082	4.943584437082147	4.353107131920106	-0.5375975701523688	0.6508596262454405	-0.7978107663294258	0.1924000016496952
